	A10-1	A10-2	A11-2	A12-1	A13-6	A14	A15-1	A15-8	A21-9	A26-3	A30-10	A34-4	A35-2	A36	A38-1	A39-2	A4-5	A40-2	A42-3	A45-1	A49-8	A6-1	A7-1	A8	FL-1	FL-10	FL-13	FL-16	FL-17	FL-20	FL-21	FL-22	FL-23	FL-24	FL-25	FL-26	FL-27	FL-3	FL-6	FL-7	FL-8	FL-9	H102-3	H105-1	H107-2	H113-1	H115-2	H118-1	H124-1	H124-2	H129-1	H134-2	H141-2	H146-2	H149-2	H164-2	H174-4	H176-4	H177-2	H181-2	H182-4	H183-4	H191-4	H193-2	H194-2	H207-4	H210-4	H211-4	H212-4	H213-4	H218-2	H220-4	H225-4	H226-4	H227-4	H230-6	H37-1	H45-1	H49	H50-1	L12-3	L18-2	L23-1	L23-3
H194-2	0.5859183569148192	0.570484931386023	0.5919267522314751	0.567967666788577	0.8436861137700427	0.9495451512259564	0.8424331565632026	0.8374070958727743	0.984732544436214	0.8187457784712636	0.8615917628881845	0.9482225460130604	0.8880863895268601	0.7966158989997403	0.6776387151292718	0.8101568630042432	0.8462679565002176	0.861045445835063	0.49310757960893364	0.9598716313760312	0.697984118510285	0.6976827150046447	0.7215270581807273	0.8628691147248916	0.945328063331649	0.8588556863876982	0.9690621872347285	0.8087751080099844	0.9604448121562942	0.9058762072002956	0.9649634177910053	0.9010990848592085	0.886179100923072	0.9118339039219214	0.9129443726364365	0.7197614387856388	0.8855010686077049	0.9632306330546465	0.6948769770695693	0.8554307162443849	0.7735628536349493	0.8369661228292701	0.7099046694353696	0.7687357853779084	0.6793633759539379	0.6752134309086962	0.8735477880422629	0.9590405993431339	0.9048600512882407	0.9496834226004434	0.7475264074146304	0.9906071970982473	0.9313493379202171	0.9902643764287234	0.853295827300983	0.9530970031465469	0.8485899229574254	0.719973883530517	0.866640023659552	0.6905157232752724	0.6372897385682446	0.9694702035092532	0.9490144584923041	0.8752700449824969	0.0	0.9384171470086277	0.884669036090748	0.6886018615200905	0.8348154251405584	0.8476799179864523	0.9832486892752957	0.8159474893771613	0.872133463454656	0.9485125042364291	0.8407167563053011	0.7515966099402026	0.7213917449720723	0.8261605918837408	0.9847392615383472	0.7487478493309121	0.8663922025423013	0.8777202173042011	0.7080003526269553	0.818549227150183
H207-4	0.9437406994063886	0.8950530644462827	0.9109356961725634	0.9531898886747243	0.9004956253816214	0.9493893012351291	0.909390094803133	0.910692346964533	0.7300087135450094	0.8511534551998882	0.9245865161967232	0.48777829021849933	0.8982206343724719	0.7406540871538848	0.8531446417561986	0.9662266937483491	0.924499750822702	0.7207889126948477	0.9327171316262296	0.7279342440048658	0.9195541727954196	0.9162798854315638	0.9903748757976236	0.833401260266457	0.7383852865228071	0.8445605398244467	0.7840052524298324	0.8195513264662169	0.8490163335181647	0.9422430289688619	0.9445387938934866	0.9181662806561681	0.8970538381926971	0.8878986125906053	0.9027260718061918	0.9271378341141187	0.8413327284894135	0.9441742188514329	0.972284655458428	0.9655050959878771	0.8467792014790818	0.9144766646418153	0.8782412678482162	0.8083791555534213	0.7677359317485278	0.8954774936564438	0.8550150183869127	0.6450195488440762	0.6861696263931973	0.5449183081625555	0.9166951214120425	0.985539452698282	0.6587392597857176	0.9847105882283297	0.8578555068446229	0.9297571531454675	0.7547405462209433	0.8398100190284764	0.7145882282873827	0.8815268901322946	0.9911328691462015	0.9798929078853122	0.8054083833481261	0.8863559167216061	0.9384171470086277	0.0	0.799132540715842	0.8390039425242685	0.8612834097290835	0.8780629806901377	0.6789953488487301	0.7327959083295964	0.8071938229230065	0.4568353488657416	0.7435259197203888	0.9427009910070305	0.7592747746657951	0.9101888495850113	0.7302217447731356	0.938057692648192	0.8223581874961496	0.919774848734122	0.848875465871176	0.9037206233745328
H210-4	0.9078522110049977	0.8789853450639786	0.8428264733441627	0.8638314756586405	0.857013671684484	0.9658176951034996	0.9199390930960286	0.9204552233343901	0.8209126903889112	0.8486756404917071	0.8966646950444632	0.8005565920807206	0.8676618433662757	0.8043207246727364	0.7782869627203864	0.9277923427983835	0.9013975427882427	0.8831180262067231	0.8959369710518571	0.8434604452519235	0.8949231895621401	0.841330454470602	0.9604710035094579	0.8486020218972856	0.8010432886475847	0.8843459988061758	0.8687276402635585	0.8343045440879825	0.9173010182027629	0.8523712891371529	0.9608104270226651	0.8757321351743597	0.7943080676671169	0.8046257296153069	0.8273422371818636	0.8662067300958567	0.7907668666384474	0.959730744022769	0.8976810096719905	0.98123089558746	0.7583173909863941	0.843072593658916	0.8633093124490524	0.8418240159882134	0.7309525833690792	0.8245106728586782	0.790934784991303	0.8255005422177044	0.7436033830837623	0.8143862496476693	0.8032770565835049	0.957745789311161	0.8837783734905544	0.9604863449762263	0.7662723839355448	0.9681504069456194	0.834981307196513	0.8249595260014736	0.7216906341353959	0.8910852138106428	0.9624824748009432	0.9798975142598555	0.9120795482083548	0.8603618050757422	0.884669036090748	0.799132540715842	0.0	0.7754691578723532	0.8181118366875092	0.7756245003949063	0.8759738349265173	0.7992054745138966	0.6516089158329926	0.7901381535726032	0.7231341114641838	0.9120736196694614	0.8259498577388464	0.8910807084261861	0.8059180725676663	0.9154698049558346	0.8682841709254316	0.860061186300583	0.8151215171213566	0.9045260807163793
H211-4	0.7833814014889141	0.7320474481824519	0.7466655155846378	0.7718138201455659	0.8588587704200662	0.9723038444555996	0.9361348801690745	0.936463741266086	0.9070715833933264	0.7580470681960773	0.904201845909736	0.8417568377223246	0.8841102052512134	0.8258749437674332	0.7125087988032033	0.8402898342977088	0.8441036234567516	0.8669862845803632	0.7454535682723568	0.8926230853552882	0.7873419907812749	0.8748824932724255	0.8319764812365119	0.8772764008398485	0.8898452549283646	0.9043952959982511	0.8820653309258762	0.8666921009150317	0.9325962822222745	0.8401133232992677	0.8708554807978831	0.8767185148908806	0.8467383373475931	0.8697527219192309	0.8604012641327697	0.7906258102008147	0.8547329072130421	0.8742896428587372	0.800479437207027	0.9301974041763245	0.8355906474450063	0.9266467126923807	0.7498416592898299	0.635439735614551	0.6616000111394298	0.7506567937961053	0.8880592877610647	0.8557222104905673	0.712972264986625	0.8376467413057986	0.8332423766551098	0.9662019728353005	0.9166033250843251	0.9685277144559022	0.8360719618916972	0.8755075406976807	0.8275534108840873	0.7423997291960434	0.8168491151451888	0.763611961498981	0.8351614652398283	0.9838923247735898	0.8332427002022026	0.9009323243902158	0.6886018615200905	0.8390039425242685	0.7754691578723532	0.0	0.8226542418333282	0.7219376450628241	0.9016944675473193	0.7987325725212753	0.7957584079300009	0.8336594496244195	0.8138963175330123	0.8331766079648356	0.6008419468589807	0.9135162316067069	0.873200995613012	0.7747905538023696	0.9111839398386873	0.9190731578163146	0.7343915271435352	0.9230441801690794
H212-4	0.8913499747590508	0.8720141612305718	0.8711713028181077	0.912118993667969	0.8691325359518979	0.9707507690944831	0.8877712490221973	0.8887828356482034	0.965539569310135	0.8945961303672765	0.8485433560663277	0.867501392016653	0.8852535821957818	0.8734238974255498	0.911966708236532	0.9264272995649144	0.9093951729782108	0.8697482628045371	0.8866754848147874	0.9584988806060212	0.9111006046155729	0.8235043081194703	0.994119817738717	0.737769538881198	0.8923258601415488	0.8912791620481537	0.8673224351482172	0.7928409996373552	0.9590522122368198	0.8878926120746894	0.9501526561653741	0.8642484899643006	0.7800722533855311	0.8091764266986493	0.8610713793951352	0.8566118863472064	0.8688038224156048	0.9495076234997942	0.9113138289288021	0.9323775487748035	0.7474336275656744	0.8966822499640128	0.8330388429395422	0.8751785837822211	0.8693024341539116	0.8829266997708358	0.9099901893922602	0.8685009328159788	0.8653462455343792	0.8375550467161126	0.7642265953061794	0.9410853820620686	0.8568049282638907	0.9444416963942457	0.7216253646241241	0.9567608910378834	0.767691447191845	0.906169762000495	0.8704540206518343	0.9518179926525593	0.9944730894296263	0.9903635753312616	0.8805137715824	0.8208027613219315	0.8348154251405584	0.8612834097290835	0.8181118366875092	0.8226542418333282	0.0	0.8589681683370499	0.9623881817509455	0.764462900801794	0.7701838670465501	0.8548623617862291	0.8107275340811775	0.979373843419311	0.8891884738284762	0.8458954815208595	0.8792179040378496	0.8265665200633657	0.8825123739123899	0.869735162904134	0.8748701891504611	0.8881830389058883
H213-4	0.8823678068376325	0.862480416462089	0.8426292855767519	0.8745288909096923	0.8568847947148875	0.9802324483594629	0.9552640602888343	0.9554256703952004	0.9023785023120291	0.8903437041258337	0.9172607505632091	0.8898530467695347	0.9086420759835541	0.8314503829016687	0.8333915305498623	0.8978345783331707	0.8997224853325285	0.9058506415786799	0.8790041131542768	0.9050705316596979	0.8669653030404165	0.8796074283449953	0.9395657499244304	0.8388497028173577	0.8842879249256782	0.9300334689174302	0.8957081091683537	0.9056672842124717	0.9515410427237666	0.811991099084911	0.9067841882420644	0.8281875355242796	0.7935513204424428	0.7780345707345405	0.823203144454404	0.8213930453013755	0.7982184298407423	0.9080046554212897	0.8968800035943298	0.9429742715313889	0.8676277300014438	0.9170546590554651	0.7791040669461279	0.8245138960967223	0.8182154289317487	0.866131943083035	0.859600196118361	0.8962291304147385	0.849832950499241	0.8965258926908114	0.869998963697266	0.9964226213306278	0.9355347910090046	0.9963739916146317	0.8227703133777081	0.9815435780560743	0.8916561257397827	0.8491181685199894	0.8279276803746964	0.8766557363072169	0.941666202267936	0.9886569945088814	0.9491139202662634	0.8358399337845642	0.8476799179864523	0.8780629806901377	0.7756245003949063	0.7219376450628241	0.8589681683370499	0.0	0.9316542225632283	0.877530834170052	0.7504491664935412	0.8843536673760772	0.8118897116631463	0.9079221328289953	0.8312058448890167	0.939749411004897	0.9343099694848326	0.8717295232060785	0.9183464595336269	0.9011410363751373	0.8105367332524365	0.9454208943611896
H218-2	0.9695889765539473	0.920984770314965	0.9553679804387	0.9853563771474423	0.9259638845340143	0.9528481497653698	0.9442701894991996	0.9458750522374667	0.37051633563251146	0.9839441844458864	0.9558192512336567	0.39598813557267953	0.9131726399023472	0.8144366113491045	0.8590622417387215	0.9832629547151771	0.9743080242603354	0.5161455880448018	0.9619364567068492	0.4748075770410946	0.9561098001115893	0.9746096525680457	1.0	0.9537842212534586	0.8807573257580048	0.8853552232132482	0.8046812176717073	0.9656969748277116	0.7513901243751843	0.9685895198269061	0.9336509813778783	0.982994972532512	0.9715300435810353	0.9308434671184866	0.9613275497451805	0.9549332448478591	0.8550543408802805	0.9434687856227156	0.9876565650623782	1.0	0.8710199721201408	0.9658831287659495	0.9576477452345172	0.8740330504282631	0.8408635452572322	0.9856543941798483	0.8918649141208272	0.7029549992405286	0.7774767931690191	0.5716320071824386	0.9736444335682589	0.9672266121004429	0.9518355584408225	0.9626358539340848	0.9581730974704789	0.9533776732936525	0.8691830353439487	0.9242675107554765	0.8319658517195238	0.857539749434275	1.0	1.0	0.961786107414656	0.9145827658342272	0.9832486892752957	0.6789953488487301	0.8759738349265173	0.9016944675473193	0.9623881817509455	0.9316542225632283	0.0	0.7022296417939701	0.8811692466819682	0.40901042094409107	0.8308445720509122	0.9382068856483677	0.8622683627592348	0.9452601565850308	0.3716731313630704	0.97231222295704	0.8332552045742762	0.9519897332602263	0.9432515342925079	0.9584126038015774
H220-4	0.9170954225212901	0.7746842927655371	0.834505355575503	0.9234065924365786	0.7994648180857081	0.9553772506326579	0.8344870787514455	0.8368845693514447	0.7466363574331075	0.9274039242993725	0.8888078569586328	0.6735509319560523	0.7951809153836035	0.7144046402340074	0.8012392276759811	0.950263512816418	0.8724059679751077	0.537374923232163	0.9008192669392407	0.7477426626766365	0.8567401703768522	0.713277805754383	0.9923914983860769	0.7999530322569729	0.8739943976709414	0.8200043273201137	0.7966679646569513	0.8593744341968509	0.8601118180704463	0.8793104312712193	0.949192807980861	0.9294155913646065	0.8922526241853427	0.902207735018253	0.913517714446689	0.8736135514554553	0.7827605505838429	0.9484171638405176	0.8696967581334589	0.8944794151852522	0.6064183772866991	0.8598506229977116	0.8565809626252461	0.8706354992181107	0.8061688485351948	0.9247605465177202	0.7934664398205132	0.7752697261211607	0.8055148002045522	0.7359116860778054	0.7230139937047936	0.904409462952654	0.9051774694320842	0.9081492564545491	0.7944896831212028	0.9336845797338431	0.681221683280748	0.9083537480706587	0.7976990966381837	0.8862319865882847	0.9929726955894991	0.98464894322426	0.9298184514771746	0.8638357733705142	0.8159474893771613	0.7327959083295964	0.7992054745138966	0.7987325725212753	0.764462900801794	0.877530834170052	0.7022296417939701	0.0	0.8020163813296959	0.6766714152319979	0.7007692184556464	0.945052032789689	0.8612281570489977	0.8359576787907573	0.634918706453513	0.934430167924461	0.788536272379168	0.8816968844840923	0.8993384795088107	0.8421582371507415
H225-4	0.8720298051593212	0.8749239406104329	0.8400609234255895	0.8521429966585073	0.8609598076511761	0.9671050095861288	0.905940237494756	0.9065313802274164	0.8283067973967256	0.8762806672641217	0.8650151518884052	0.8088720558666909	0.8711964919519992	0.7960768654548258	0.7759490959797005	0.8997291904734375	0.9047180233712752	0.8874910507140561	0.8658744071558854	0.8496121008247675	0.9162846775634746	0.8309204944158803	0.9655892236556605	0.7977787980039156	0.8081106306628322	0.873466137822346	0.8142912335433533	0.8299580973763377	0.9203223410027745	0.8205966695244485	0.9520031380047606	0.8408594941136525	0.7531562874923711	0.7327243305502554	0.7915689967840331	0.8095720828990243	0.757740873390806	0.9514096461654308	0.9039193141789953	0.9819300940046639	0.7824646493900204	0.8316133704796888	0.8353953770436743	0.8073416054995151	0.7490419911846969	0.8232896006282868	0.831926133077401	0.8175340674544279	0.7376946794486477	0.8046067867825272	0.8081028786360359	0.9594415022946736	0.8873684738972374	0.9621043452308711	0.6794062924183899	0.9693442531115184	0.8403424389513368	0.8336600773504887	0.7174182883372715	0.8750502856309383	0.9672871744944057	0.9806974682892015	0.9153844367211411	0.8090055234654471	0.872133463454656	0.8071938229230065	0.6516089158329926	0.7957584079300009	0.7701838670465501	0.7504491664935412	0.8811692466819682	0.8020163813296959	0.0	0.7989291913519642	0.7217572636145207	0.9172028649420859	0.809025729220666	0.8930628872399429	0.8475429319145193	0.8859065446391231	0.8563827616206593	0.8203520336386844	0.8164238945786236	0.8915957355782291
H226-4	0.943453302303884	0.8963388681122991	0.9341119248724546	0.9545889568042759	0.9025203241347607	0.951242511643018	0.8527952389327089	0.8562017223216097	0.5615344309130332	0.8744124232912976	0.9198251748587825	0.0668244080081238	0.9160290765591373	0.788963333982624	0.8366368459229983	0.9680983068426141	0.9352698634391613	0.6375254784466622	0.930180181597462	0.614812944554481	0.93515788338364	0.9246905790824594	1.0	0.8216611351003008	0.7427126584182179	0.842055602359976	0.8279395991166374	0.7635012822073652	0.8069514753888132	0.9416991662970369	0.9442295537944505	0.934380478233506	0.8901392586571498	0.8829818072536731	0.9165572896300371	0.9393895320781186	0.8682687729010173	0.9438028077864536	0.9845734160688498	1.0	0.8366855671358303	0.9022625140478769	0.8988954168392216	0.7868541963719516	0.7307288329365906	0.8877895759595186	0.85550310260964	0.49737692689302976	0.5968951790842659	0.22400362138860044	0.9221321690657668	0.9768279931986346	0.6232607766681908	0.9746235298913378	0.8385970652684631	0.8924731977458076	0.7177390596307626	0.8192091133926517	0.7156732485744661	0.8703248731711852	1.0	1.0	0.7010933383524391	0.8789478727114898	0.9485125042364291	0.4568353488657416	0.7901381535726032	0.8336594496244195	0.8548623617862291	0.8843536673760772	0.40901042094409107	0.6766714152319979	0.7989291913519642	0.0	0.7137759568132632	0.9423322385991858	0.7669474365981925	0.854891865817201	0.5620959971541373	0.9369493941054486	0.7811517374577992	0.9134545497126876	0.864528347942832	0.8842447962811457
H227-4	0.9249216004612081	0.8061848126556596	0.8165963655913934	0.8988319370048419	0.8385610183269749	0.9550941302460297	0.9175453838959265	0.9182443903761658	0.7570732363336574	0.8974258040697664	0.91509435284659	0.7284684649934217	0.7935015054699983	0.7256645949609931	0.8031108898917264	0.9409478519542391	0.8300222944193446	0.7128452025593938	0.9135839599442795	0.7913893400801125	0.842986956558599	0.8111472664656585	0.9751612415185036	0.7249173006139682	0.7559760692778456	0.8736058720233796	0.861934235816395	0.8443465165581143	0.8716654132230397	0.8520505189873359	0.9507619581539729	0.9045044038693365	0.8867831914816092	0.8318205045743282	0.8640719726929613	0.8637753074065588	0.7458009325316272	0.9500926670053986	0.8708584561173477	0.9167814357594481	0.6390965809682274	0.8305171271012362	0.8396167340743256	0.8358692667160634	0.8083109649167308	0.8880781219217654	0.8559765120699766	0.7293767296454867	0.7668422908138521	0.7482236388251411	0.8086726967209563	0.9916833393513195	0.8596920360726298	0.9914156924207342	0.8546007420698093	0.9582224281313172	0.7023295812982637	0.8613889585975079	0.7059736262962637	0.8925485917637624	0.976648223995308	0.9730929982123444	0.8845680887792423	0.8900658997292424	0.8407167563053011	0.7435259197203888	0.7231341114641838	0.8138963175330123	0.8107275340811775	0.8118897116631463	0.8308445720509122	0.7007692184556464	0.7217572636145207	0.7137759568132632	0.0	0.9059197593735461	0.825009591318147	0.9179731403070086	0.8462307570370973	0.9266127751184514	0.8510309408896375	0.8541162190113856	0.8550581078580399	0.89771881309685
H230-6	0.5261429341030118	0.5584611133326318	0.7434844206086637	0.546739282522046	0.8774880804434523	0.934880414158455	0.9899482397560616	0.9900017110436861	0.9074882413157922	0.8955817382302022	0.9476115981917334	0.9421285848097809	0.8429641482908139	0.8857943853540963	0.5543709791087629	0.7485743667497435	0.9232958202187701	0.9384077622637663	0.7278469408949301	0.8762925353142699	0.6133890727896684	0.9171512013131791	0.5318267694852787	0.9200189538624926	0.845712991329108	0.9114843543389713	0.8948494770187225	0.9439881487973584	0.8445506794058854	0.9239080027176964	0.9310888289409158	0.9320527166992361	0.9587026236802405	0.9312073204699843	0.9086402352170507	0.753716598606446	0.8380779134750788	0.9424286579143065	0.5890581560547985	0.9547108908279284	0.8745325490742212	0.9161518413755491	0.7796770824012237	0.6391660885294552	0.7241310377572618	0.6933178010235758	0.917416427264512	0.8993989622288913	0.9135875077031664	0.9431633847274012	0.9588254764572733	0.9944943469744799	0.983022059745218	0.9943783134508384	0.9504736364036661	0.9902903473484554	0.862810402879747	0.5691566079116505	0.8662397490458772	0.5067039895332055	0.45170445845869567	0.9419925120646245	0.9907157970500461	0.9537594452508611	0.7515966099402026	0.9427009910070305	0.9120736196694614	0.8331766079648356	0.979373843419311	0.9079221328289953	0.9382068856483677	0.945052032789689	0.9172028649420859	0.9423322385991858	0.9059197593735461	0.0	0.7334086521726093	0.9899809210736585	0.9417674188796817	0.836563816473849	0.9431619462229563	0.9187700365848807	0.6022606682768173	0.9324145780796673
H37-1	0.7240307474710477	0.7422220861180399	0.7882442728637317	0.7728695769256014	0.9280151027759543	0.9624754393743115	0.9572564731940596	0.9575484809074557	0.87259685120146	0.6811288558503574	0.9016367297054767	0.7786367746953834	0.937841552226006	0.8750550996120009	0.6946232579610795	0.8195616591474801	0.8669069557749448	0.8717747769564967	0.6587556081636827	0.8535081632309007	0.7958900976083271	0.9198869701770263	0.7817011537597051	0.8644273651731451	0.833586581277332	0.9131368138524537	0.842488007462854	0.8946242531932694	0.90948963293763	0.9441401355483783	0.9462493773700256	0.8643812169946734	0.875319131208412	0.8660425840733618	0.8718614747831727	0.8082558897531049	0.8365023914039498	0.9459252930318324	0.8164424210518811	0.9794183272860668	0.904412179377104	0.9426446487972986	0.716961184684826	0.5075062640554465	0.5186965460087365	0.6473534720505876	0.8858005803588815	0.8086233360356234	0.6272778579081398	0.7932364188677926	0.9597110701044479	0.9930977425578087	0.8502641025789315	0.9929143945760092	0.8434604938199084	0.8256463871204194	0.8534320353526367	0.6675138974359149	0.7752685933488889	0.6378587843317582	0.7661872741888416	0.9778039003707193	0.7668330820320577	0.91227850174084	0.7213917449720723	0.7592747746657951	0.8259498577388464	0.6008419468589807	0.8891884738284762	0.8312058448890167	0.8622683627592348	0.8612281570489977	0.809025729220666	0.7669474365981925	0.825009591318147	0.7334086521726093	0.0	0.9574350520333581	0.8726443065435094	0.7274744313155075	0.9229772004266016	0.8975313686053198	0.7040526351832376	0.938951245711792
H45-1	0.9110963657701369	0.9106328298650759	0.9001303019469337	0.8510884106456221	0.9163445136924582	0.9338817132355155	0.4498426679029886	0.4733258031041391	0.9584548645454675	0.9444629144113582	0.8102693573991955	0.8525649238853965	0.9812459987468827	0.8827001579013032	0.9098062078906836	0.9524110405506936	0.9224278110517813	0.9652575871591678	0.8869432059122214	0.9632079172487833	0.9588077362088332	0.8032942516021638	1.0	0.9342285034229758	0.9358761987427227	0.8068842042773876	0.9830157941467127	0.5706678719416116	0.9644754115371363	0.9079851555632131	0.972903771474408	0.9516231108006408	0.886653946886638	0.9376126697130619	0.9400753217451141	0.9298964557147629	0.9869139322602258	0.9684681573876058	0.9831757189931284	1.0	0.8527041903533843	0.7182461447422429	0.9424236426619987	0.9608077212955884	0.9514135241700987	0.950621701791703	0.863701146863343	0.9158507040732355	0.9220830496560871	0.8638230513717	0.6874619081541041	0.9663137653662066	0.8164262178145115	0.9614447132533106	0.8747791740582478	0.8516864045163101	0.9299343635718971	0.9499827162382043	0.8932681430932203	0.9871140010220206	1.0	1.0	0.8588094007236196	0.7982377779890752	0.8261605918837408	0.9101888495850113	0.8910807084261861	0.9135162316067069	0.8458954815208595	0.939749411004897	0.9452601565850308	0.8359576787907573	0.8930628872399429	0.854891865817201	0.9179731403070086	0.9899809210736585	0.9574350520333581	0.0	0.9585045649860617	0.9461406082804098	0.7082272910536203	0.8543683303230962	0.8914579607214417	0.6359877192339399
H49	0.9716924757465916	0.9267145446354396	0.9579619132762659	0.986508350117669	0.8924827170726948	0.9630162234925647	0.9579381716869734	0.9588588696934743	0.5413121535711782	0.9552820276474902	0.9601240561341705	0.5549869136884374	0.8711546102974554	0.8327905261049767	0.8448353214677515	0.983920551041224	0.9776553618918543	0.6238148793311479	0.9651754097682742	0.599293528583998	0.9565175313829061	0.9778838631233332	1.0	0.9584736841479872	0.8933417948258069	0.9010401516238506	0.7594144377227426	0.9714144870675399	0.8004729065074647	0.9320239038495106	0.9429070471941801	0.9625766681261825	0.9417915657093311	0.9320827126962664	0.9428931047268659	0.9568571092122936	0.8665005147772339	0.9503298738419383	0.9563235635704719	1.0	0.7547371590841941	0.9715438745807593	0.9596728326952186	0.8827683354339234	0.8074637372281036	0.9495457401659305	0.9041537635978348	0.7473485234771017	0.8072300112378801	0.6697552946489513	0.8967096439435697	0.8182546610057875	0.9623961364475913	0.8172406248530368	0.9065512070243014	0.9633427837404608	0.8222221108828256	0.9305075772283862	0.8471578919923816	0.8686117421906853	1.0	1.0	0.9687493172141098	0.923604360710507	0.9847392615383472	0.7302217447731356	0.8059180725676663	0.873200995613012	0.8792179040378496	0.9343099694848326	0.3716731313630704	0.634918706453513	0.8475429319145193	0.5620959971541373	0.8462307570370973	0.9417674188796817	0.8726443065435094	0.9585045649860617	0.0	0.9717712036910772	0.8644931688056121	0.9570305752477822	0.9468291775524778	0.9665289378852405
H50-1	0.7356554417889362	0.780966786305141	0.7896920823555953	0.7742305611463668	0.9469098599551203	0.965521525427766	0.9459307803940299	0.9462739508293797	0.9740586010251728	0.8278141326538162	0.9099175100714049	0.9366957147418494	0.9664699636052965	0.9390339839677317	0.7776951832638687	0.8174477744663762	0.9336528709423844	0.9690109535271887	0.6874525015798982	0.9564100993015209	0.8143918021851342	0.9127097187843104	0.7968354856568843	0.880906484253008	0.9371419123841238	0.925937949523115	0.9254031571672272	0.9221074730515347	0.9568579830978127	0.9363202460878094	0.9500111722664696	0.8896983087577788	0.8467770242852185	0.8730872433878931	0.9027891724247288	0.7936810793141249	0.9095785751962772	0.949503149049277	0.8247660213409659	0.9810701162831607	0.930931486713743	0.9334330750359683	0.7675356105235284	0.6796558168763218	0.7583553621299566	0.7711887280011889	0.9069026116419261	0.9467446681860116	0.8817495913412673	0.9379821309136784	0.9482796946676103	0.991247072347107	0.9416487816318003	0.991033984792323	0.8538132011139508	0.9410523135740884	0.9327482171855982	0.7627467328459059	0.9092302164395164	0.7799949722318427	0.8025427917930178	0.9797129672805427	0.927246071821102	0.8687455050025515	0.7487478493309121	0.938057692648192	0.9154698049558346	0.7747905538023696	0.8265665200633657	0.8717295232060785	0.97231222295704	0.934430167924461	0.8859065446391231	0.9369493941054486	0.9266127751184514	0.836563816473849	0.7274744313155075	0.9461406082804098	0.9717712036910772	0.0	0.9363083350655996	0.906408383837201	0.7904313503964464	0.9294371849035263
L12-3	0.878026501409393	0.8536222838144572	0.8337304360024466	0.8542009322112916	0.8391140014415898	0.9559737138516439	0.6037013702113174	0.5929286074583909	0.7964400203362559	0.9526157690089783	0.8634839193099103	0.7784794762576754	0.8706983128431812	0.7542974670079315	0.825967352487812	0.9073512350558243	0.8981255740484526	0.8822192926776986	0.8512628498639611	0.7457735421996491	0.8471392881872755	0.805896896275158	1.0	0.8876144922856468	0.8543230155576835	0.5695159310061159	0.9360041766623004	0.8033508875863558	0.8800972251930035	0.8507286508836612	0.947854747635432	0.930918248229339	0.909696267566079	0.9113650385325951	0.9136352377301673	0.8757882986806105	0.9268854949820814	0.9470387806521475	0.9650013626094425	1.0	0.7238656828811882	0.6614777731682224	0.8952346117691636	0.9286109904151219	0.9131006858992401	0.936360286423731	0.6858670989804272	0.8591428714405923	0.8680932964114788	0.7915986108724465	0.7941617382387351	0.9794527548505532	0.8829790996328551	0.9777378983674558	0.8371716997882974	0.9033511386534541	0.8796624654203005	0.9107874659734067	0.794301581784346	0.9501642048520685	1.0	1.0	0.9017749807296014	0.5877327774736596	0.8663922025423013	0.8223581874961496	0.8682841709254316	0.9111839398386873	0.8825123739123899	0.9183464595336269	0.8332552045742762	0.788536272379168	0.8563827616206593	0.7811517374577992	0.8510309408896375	0.9431619462229563	0.9229772004266016	0.7082272910536203	0.8644931688056121	0.9363083350655996	0.0	0.7729885856614241	0.8824486858753888	0.6868761729297168
L18-2	0.8142499659431057	0.8849010241979085	0.8026507183854944	0.849311287231039	0.8339869657911091	0.880417477182307	0.8110114172791049	0.8018253180469419	0.862923539269374	0.9387478306374617	0.5739048647983291	0.9128767236669123	0.8453753545013054	0.7362553618683055	0.8110605456201879	0.8927079534946673	0.7520733714766068	0.9500506922754599	0.7988516492925507	0.8176311311480872	0.90444841999532	0.7737502438572075	0.9359677985828739	0.7182818167670386	0.7731418883822038	0.7565507384500711	0.9245704584566437	0.7665942645182167	0.8590895020260115	0.7802836908079412	0.8742758327702901	0.8206918941132771	0.883090474910008	0.8060044037463108	0.8274123720646273	0.8685896946086145	0.8517291345890539	0.8669982229880834	0.8732127791152111	0.8924452315071715	0.6963552823792548	0.5372884036876503	0.7808327538763857	0.9177844422615677	0.9347835648953406	0.9326755664238872	0.8634613637188762	0.933651845651103	0.9116401937033836	0.9157757928502438	0.802755099581064	0.9889518422771352	0.9195566040201871	0.9884744681734804	0.8154779959102783	0.9453307752261907	0.8762788133581462	0.9334591181181634	0.7714777484606276	0.9120093164289655	0.9499322718421107	0.8977224319487087	0.9412110230161741	0.818017229553134	0.8777202173042011	0.919774848734122	0.860061186300583	0.9190731578163146	0.869735162904134	0.9011410363751373	0.9519897332602263	0.8816968844840923	0.8203520336386844	0.9134545497126876	0.8541162190113856	0.9187700365848807	0.8975313686053198	0.8543683303230962	0.9570305752477822	0.906408383837201	0.7729885856614241	0.0	0.871651423491181	0.6799681186353299
